from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022005001000004,9022005001000003,2,300,,
9022005001038002,9022005001037017,2,240,,
9022005005221003,9022005001032002,2,240,,
9022005001257002,9022005000053002,2,420,,
9022005001038002,9022005001037016,2,240,,
9022005005221003,9022005001032001,2,240,,
9022005001257002,9022005000053001,2,420,,
9022005005221003,9022005001032004,2,240,,
9022005005221003,9022005001032003,2,240,,
9022005000003004,9022005001009003,2,420,,
9022005005221003,9022005001032017,2,240,,
9022005000003004,9022005001009004,2,420,,
9022005005221003,9022005001032016,2,240,,
9022005000003004,9022005001009005,2,420,,
9022005001009017,9022005001017017,2,180,,
9022005001009017,9022005001017016,2,180,,
9022005002275001,9022005000189002,2,300,,
9022005001037016,9022005001038004,2,240,,
9022005002275001,9022005000189001,2,300,,
9022005001037016,9022005001038001,2,240,,
9022005001037016,9022005001038002,2,240,,
9022005001037016,9022005001038003,2,240,,
9022005001038002,9022005001037002,2,240,,
9022005001038002,9022005001037001,2,240,,
9022005000003004,9022005001009001,2,420,,
9022005000003004,9022005001009002,2,420,,
9022005001038002,9022005001037003,2,240,,
9022005000130003,9022005000130041,2,300,,
9022005000130003,9022005000130042,2,300,,
9022005001002002,9022005000001016,2,360,,
9022005002784002,9022005003800002,2,600,,
9022005000194001,9022005000194002,2,300,,
9022005001022017,9022005000006017,2,180,,
9022005000194001,9022005000194003,2,300,,
9022005001022017,9022005000006016,2,180,,
9022005000194001,9022005000194004,2,300,,
9022005001000004,9022005001000026,2,300,,
9022005000194001,9022005000194005,2,300,,
9022005002784002,9022005003800001,2,600,,
9022005001000004,9022005001000022,2,300,,
9022005001002002,9022005000001017,2,360,,
9022005001000004,9022005001000020,2,300,,
9022005001000004,9022005001000021,2,300,,
9022005001002002,9022005000001005,2,360,,
9022005000448001,9022005000054002,2,240,,
9022005001002002,9022005000001004,2,360,,
9022005000448001,9022005000054003,2,240,,
9022005001002002,9022005000001003,2,360,,
9022005001002002,9022005000001002,2,360,,
9022005001000004,9022005001000019,2,300,,
9022005001002002,9022005000001001,2,360,,
9022005000448001,9022005000054001,2,240,,
9022005001000004,9022005001000015,2,300,,
9022005001000004,9022005001000016,2,300,,
9022005001000004,9022005001000017,2,300,,
9022005001000004,9022005001000018,2,300,,
9022005001000004,9022005001000011,2,300,,
9022005001000004,9022005001000012,2,300,,
9022005001000004,9022005001000013,2,300,,
9022005000188002,9022005004133001,2,300,,
9022005001000004,9022005001000014,2,300,,
9022005001002002,9022005000001006,2,360,,
9022005000993004,9022005000993002,2,240,,
9022005000993004,9022005000993003,2,300,,
9022005000188002,9022005004133002,2,300,,
9022005001000004,9022005001000010,2,300,,
9022005000993004,9022005000993001,2,300,,
9022005000369041,9022005000348001,2,420,,
9022005000993004,9022005000993006,2,300,,
9022005084000001,9022005000208002,2,300,,
9022005084000001,9022005000208001,2,300,,
9022005000369041,9022005000348002,2,420,,
9022005000993004,9022005000993005,2,300,,
9022005000003003,9022005001009017,2,420,,
9022005000184001,9022005000184043,2,240,,
9022005000003003,9022005001009016,2,420,,
9022005000184001,9022005000184041,2,240,,
9022005001002016,9022005000001002,2,360,,
9022005001002016,9022005000001001,2,360,,
9022005001002016,9022005000001004,2,360,,
9022005001002016,9022005000001003,2,360,,
9022005001002016,9022005000001006,2,360,,
9022005001078002,9022005001079002,2,300,,
9022005001002016,9022005000001005,2,360,,
9022005001078002,9022005001079001,2,300,,
9022005000126013,9022005004246001,2,240,,
9022005001002001,9022005000001006,2,360,,
9022005001002001,9022005000001005,2,360,,
9022005000369006,9022005000348002,2,420,,
9022005001002016,9022005000001017,2,360,,
9022005000369006,9022005000348001,2,420,,
9022005001002016,9022005000001016,2,360,,
9022005001002001,9022005000001002,2,360,,
9022005001002001,9022005000001001,2,360,,
9022005001002001,9022005000001004,2,360,,
9022005001002001,9022005000001003,2,360,,
9022005000046003,9022005000425001,2,180,,
9022005001002001,9022005000001017,2,360,,
9022005001002001,9022005000001016,2,360,,
9022005000050024,9022005001243001,2,300,,
9022005000050024,9022005001243002,2,300,,
9022005000003018,9022005001009016,2,420,,
9022005000184004,9022005000184005,2,300,,
9022005000003018,9022005001009017,2,420,,
9022005001219001,9022005003849001,2,300,,
9022005000184004,9022005000184001,2,240,,
9022005001219001,9022005003849002,2,300,,
9022005000184004,9022005000184002,2,240,,
9022005000184004,9022005000184003,2,240,,
9022005000046003,9022005000425002,2,180,,
9022005001002016,9022005000001020,2,360,,
9022005000046003,9022005000425003,2,180,,
9022005001032003,9022005005221002,2,240,,
9022005001032003,9022005005221001,2,240,,
9022005001032003,9022005005221003,2,240,,
9022005000003018,9022005001009001,2,420,,
9022005000194003,9022005000194004,2,300,,
9022005000194003,9022005000194005,2,300,,
9022005000003003,9022005001009004,2,420,,
9022005000003018,9022005001009004,2,420,,
9022005000003003,9022005001009005,2,420,,
9022005000003018,9022005001009005,2,420,,
9022005000003003,9022005001009002,2,420,,
9022005000003018,9022005001009002,2,420,,
9022005000194003,9022005000194001,2,300,,
9022005001000012,9022005001000046,2,360,,
9022005000003003,9022005001009003,2,420,,
9022005000003018,9022005001009003,2,420,,
9022005000194003,9022005000194002,2,300,,
9022005000003003,9022005001009001,2,420,,
9022005000993004,9022005000993042,2,300,,
9022005000993004,9022005000993043,2,300,,
9022005001000007,9022005001000046,2,360,,
9022005000184024,9022005000184001,2,240,,
9022005000184024,9022005000184003,2,240,,
9022005001002001,9022005000001020,2,360,,
9022005000050044,9022005001243002,2,300,,
9022005000184024,9022005000184002,2,240,,
9022005000050044,9022005001243001,2,300,,
9022005000184024,9022005000184005,2,300,,
9022005000184024,9022005000184004,2,240,,
9022005001350001,9022005001020017,2,300,,
9022005001350001,9022005001020016,2,300,,
9022005000189001,9022005002280001,2,180,,
9022005000050004,9022005001243002,2,300,,
9022005000189001,9022005002280002,2,180,,
9022005000050004,9022005001243001,2,300,,
9022005001517002,9022005001518001,2,180,,
9022005001517002,9022005001518002,2,180,,
9022005001009005,9022005001017017,2,180,,
9022005001009005,9022005001017016,2,180,,
9022005000046002,9022005001268002,2,240,,
9022005000046002,9022005001268001,2,240,,
9022005001257002,9022005001218001,2,240,,
9022005001257002,9022005001218002,2,240,,
9022005001017016,9022005001009001,2,180,,
9022005001017016,9022005001009002,2,180,,
9022005005221001,9022005001032016,2,240,,
9022005001017016,9022005001009003,2,180,,
9022005005221001,9022005001032017,2,240,,
9022005000050012,9022005001243001,2,300,,
9022005001017016,9022005001009004,2,180,,
9022005000050012,9022005001243002,2,300,,
9022005001017016,9022005001009005,2,180,,
9022005001017016,9022005001009017,2,180,,
9022005005221001,9022005001032001,2,240,,
9022005005221001,9022005001032002,2,240,,
9022005001029001,9022005001027016,2,360,,
9022005001029001,9022005001027017,2,360,,
9022005000126008,9022005004246001,2,360,,
9022005001009005,9022005001017002,2,180,,
9022005001009005,9022005001017001,2,180,,
9022005000184024,9022005000184025,2,240,,
9022005005221001,9022005001032003,2,240,,
9022005000184024,9022005000184026,2,240,,
9022005001017016,9022005001009016,2,180,,
9022005005221001,9022005001032004,2,240,,
9022005001029001,9022005001027001,2,360,,
9022005001029001,9022005001027002,2,360,,
9022005000050007,9022005001243001,2,300,,
9022005000002006,9022005000002017,2,300,,
9022005000002006,9022005000002016,2,300,,
9022005000050007,9022005001243002,2,300,,
9022005000130002,9022005000130001,2,300,,
9022005001037017,9022005001038002,2,240,,
9022005000130002,9022005000130004,2,300,,
9022005001037017,9022005001038001,2,240,,
9022005001037017,9022005001038004,2,240,,
9022005000404002,9022005004230002,2,180,,
9022005001037017,9022005001038003,2,240,,
9022005000130002,9022005000130003,2,300,,
9022005000404002,9022005004230001,2,180,,
9022005000046005,9022005001268002,2,240,,
9022005000046005,9022005001268001,2,240,,
9022005005010002,9022005001418001,2,240,,
9022005001038003,9022005001037001,2,240,,
9022005005010002,9022005001418002,2,240,,
9022005001038003,9022005001037003,2,240,,
9022005001038003,9022005001037002,2,240,,
9022005000002006,9022005000002007,2,180,,
9022005000002006,9022005000002003,2,300,,
9022005000002006,9022005000002002,2,300,,
9022005000184024,9022005000184041,2,240,,
9022005000002006,9022005000002005,2,300,,
9022005000002006,9022005000002004,2,180,,
9022005000184024,9022005000184043,2,240,,
9022005001037017,9022005001038017,2,240,,
9022005001037017,9022005001038016,2,240,,
9022005000002006,9022005000002001,2,300,,
9022005004246001,9022005000126001,2,300,,
9022005004246001,9022005000126002,2,300,,
9022005004246001,9022005000126003,2,300,,
9022005004246001,9022005000126004,2,300,,
9022005004246001,9022005000126005,2,300,,
9022005004246001,9022005000126006,2,300,,
9022005004246001,9022005000126007,2,300,,
9022005004246001,9022005000126008,2,360,,
9022005004246001,9022005000126009,2,360,,
9022005001002004,9022005000001020,2,360,,
9022005000126005,9022005004246001,2,300,,
9022005000046006,9022005000425003,2,180,,
9022005000046006,9022005000425001,2,180,,
9022005000046006,9022005000425002,2,180,,
9022005000425003,9022005000046004,2,180,,
9022005000425003,9022005000046005,2,180,,
9022005000425003,9022005000046006,2,180,,
9022005000425003,9022005000046002,2,180,,
9022005000076002,9022005001517001,2,300,,
9022005000425003,9022005000046003,2,180,,
9022005000076002,9022005001517002,2,300,,
9022005001002004,9022005000001003,2,360,,
9022005001002004,9022005000001002,2,360,,
9022005001002004,9022005000001001,2,360,,
9022005001002004,9022005000001006,2,360,,
9022005001002004,9022005000001005,2,360,,
9022005001000019,9022005001000046,2,360,,
9022005001002004,9022005000001004,2,360,,
9022005000130002,9022005000130041,2,300,,
9022005000130002,9022005000130042,2,300,,
9022005004246001,9022005000126011,2,300,,
9022005004246001,9022005000126012,2,300,,
9022005004246001,9022005000126013,2,240,,
9022005004246001,9022005000126014,2,240,,
9022005004246001,9022005000126015,2,420,,
9022005001002004,9022005000001017,2,360,,
9022005001002004,9022005000001016,2,360,,
9022005001000015,9022005001000046,2,360,,
9022005001350001,9022005001020002,2,300,,
9022005001350001,9022005001020001,2,300,,
9022005004246001,9022005000126010,2,300,,
9022005001037002,9022005001038016,2,240,,
9022005001037002,9022005001038017,2,240,,
9022005000003006,9022005001009005,2,420,,
9022005001000012,9022005001000011,2,300,,
9022005000184001,9022005000184004,2,120,,
9022005001000012,9022005001000010,2,300,,
9022005000184001,9022005000184003,2,120,,
9022005000184001,9022005000184002,2,0,,
9022005001000012,9022005001000015,2,300,,
9022005001000012,9022005001000014,2,300,,
9022005001000012,9022005001000013,2,300,,
9022005000184004,9022005000184026,2,240,,
9022005001000012,9022005001000019,2,300,,
9022005001000012,9022005001000018,2,300,,
9022005001000012,9022005001000017,2,300,,
9022005001000012,9022005001000016,2,300,,
9022005000043001,9022005001430001,2,240,,
9022005000043001,9022005001430002,2,240,,
9022005000184004,9022005000184024,2,240,,
9022005000043001,9022005001430003,2,240,,
9022005000184004,9022005000184025,2,240,,
9022005000184001,9022005000184005,2,300,,
9022005000003006,9022005001009001,2,420,,
9022005000003006,9022005001009002,2,420,,
9022005000003006,9022005001009003,2,420,,
9022005000003006,9022005001009004,2,420,,
9022005004133001,9022005000188001,2,300,,
9022005004133001,9022005000188002,2,300,,
9022005001017001,9022005001009001,2,180,,
9022005000003006,9022005001009016,2,420,,
9022005000003006,9022005001009017,2,420,,
9022005001000012,9022005001000022,2,300,,
9022005001000012,9022005001000021,2,300,,
9022005001000012,9022005001000020,2,300,,
9022005001218002,9022005001257001,2,240,,
9022005001000012,9022005001000026,2,300,,
9022005001218002,9022005001257002,2,240,,
9022005001000015,9022005001000022,2,300,,
9022005001000015,9022005001000026,2,300,,
9022005001017001,9022005001009003,2,180,,
9022005001017001,9022005001009002,2,180,,
9022005000050027,9022005001243001,2,300,,
9022005001000015,9022005001000020,2,300,,
9022005001017001,9022005001009005,2,180,,
9022005000050027,9022005001243002,2,300,,
9022005001000015,9022005001000021,2,300,,
9022005001017001,9022005001009004,2,180,,
9022005001029016,9022005001027016,2,360,,
9022005001029016,9022005001027017,2,360,,
9022005000184001,9022005000184026,2,240,,
9022005001000015,9022005001000019,2,300,,
9022005000184001,9022005000184025,2,240,,
9022005000001020,9022005001002016,2,360,,
9022005000184001,9022005000184024,2,240,,
9022005000001020,9022005001002017,2,360,,
9022005001000015,9022005001000011,2,300,,
9022005001000015,9022005001000012,2,300,,
9022005001000015,9022005001000013,2,300,,
9022005001000015,9022005001000014,2,300,,
9022005001000015,9022005001000016,2,300,,
9022005001000015,9022005001000017,2,300,,
9022005001000015,9022005001000018,2,300,,
9022005000184004,9022005000184041,2,240,,
9022005001017001,9022005001009017,2,180,,
9022005000184004,9022005000184043,2,240,,
9022005000234001,9022005003847002,2,120,,
9022005000234001,9022005003847001,2,120,,
9022005001017001,9022005001009016,2,180,,
9022005001000015,9022005001000010,2,300,,
9022005000006003,9022005000006002,2,120,,
9022005001173002,9022005000900001,2,180,,
9022005000006003,9022005000006001,2,120,,
9022005001173002,9022005000900002,2,180,,
9022005001000015,9022005001000008,2,300,,
9022005000001020,9022005001002004,2,360,,
9022005001029016,9022005001027001,2,360,,
9022005001000015,9022005001000009,2,300,,
9022005001029016,9022005001027002,2,360,,
9022005000001020,9022005001002002,2,360,,
9022005000001020,9022005001002003,2,360,,
9022005001000012,9022005001000004,2,300,,
9022005001000012,9022005001000003,2,300,,
9022005000194003,9022005000194044,2,300,,
9022005001000012,9022005001000002,2,300,,
9022005001000012,9022005001000001,2,300,,
9022005001000012,9022005001000008,2,300,,
9022005001000012,9022005001000007,2,300,,
9022005001000015,9022005001000001,2,300,,
9022005001000012,9022005001000006,2,300,,
9022005001000015,9022005001000002,2,300,,
9022005001000012,9022005001000005,2,300,,
9022005001000015,9022005001000003,2,300,,
9022005001000015,9022005001000004,2,300,,
9022005001000015,9022005001000005,2,300,,
9022005000001020,9022005001002001,2,360,,
9022005001000015,9022005001000006,2,300,,
9022005001000012,9022005001000009,2,300,,
9022005001000015,9022005001000007,2,300,,
9022005001037002,9022005001038003,2,240,,
9022005001037002,9022005001038004,2,240,,
9022005001037002,9022005001038001,2,240,,
9022005001037002,9022005001038002,2,240,,
9022005000348002,9022005000369042,2,420,,
9022005000348002,9022005000369041,2,420,,
9022005001394002,9022005000226001,2,300,,
9022005001394002,9022005000226002,2,300,,
9022005000189001,9022005002275002,2,300,,
9022005000189001,9022005002275001,2,300,,
9022005000215002,9022005000215003,2,300,,
9022005000215002,9022005000215004,2,300,,
9022005000215002,9022005000215005,2,300,,
9022005000215002,9022005000215001,2,300,,
9022005000001017,9022005001002002,2,360,,
9022005000001017,9022005001002003,2,360,,
9022005000001017,9022005001002004,2,360,,
9022005000001017,9022005001002001,2,360,,
9022005001551002,9022005004138002,2,180,,
9022005001186002,9022005003744002,2,300,,
9022005001186002,9022005003744001,2,300,,
9022005001551002,9022005004138001,2,180,,
9022005000001002,9022005001002001,2,360,,
9022005000001002,9022005001002003,2,360,,
9022005000001002,9022005001002002,2,360,,
9022005000001002,9022005001002004,2,360,,
9022005000348002,9022005000369002,2,420,,
9022005000348002,9022005000369001,2,420,,
9022005000448002,9022005003850002,2,180,,
9022005000348002,9022005000369006,2,420,,
9022005000348002,9022005000369005,2,420,,
9022005000348002,9022005000369004,2,420,,
9022005000448002,9022005003850001,2,180,,
9022005000348002,9022005000369003,2,420,,
9022005001243002,9022005000050017,2,360,,
9022005001243002,9022005000050016,2,360,,
9022005002784001,9022005000502002,2,420,,
9022005000348002,9022005000369008,2,420,,
9022005002784001,9022005000502001,2,420,,
9022005000348002,9022005000369007,2,420,,
9022005001243002,9022005000050014,2,360,,
9022005001243002,9022005000050019,2,360,,
9022005001243002,9022005000050018,2,360,,
9022005001243002,9022005000050013,2,360,,
9022005001243002,9022005000050012,2,360,,
9022005001243002,9022005000050011,2,360,,
9022005001243002,9022005000050010,2,360,,
9022005001079001,9022005001078001,2,300,,
9022005001079001,9022005001078002,2,300,,
9022005000001002,9022005001002016,2,360,,
9022005001243002,9022005000050006,2,360,,
9022005001243002,9022005000050005,2,360,,
9022005001243002,9022005000050004,2,360,,
9022005001243002,9022005000050003,2,360,,
9022005001243002,9022005000050008,2,360,,
9022005001243002,9022005000050007,2,360,,
9022005000001002,9022005001002017,2,360,,
9022005001020002,9022005001350002,2,300,,
9022005001020002,9022005001350001,2,300,,
9022005001243002,9022005000050002,2,360,,
9022005001243002,9022005000050001,2,360,,
9022005000215004,9022005000215001,2,300,,
9022005000215004,9022005000215002,2,300,,
9022005000215004,9022005000215003,2,300,,
9022005000215004,9022005000215005,2,300,,
9022005001169002,9022005001187001,2,300,,
9022005001169002,9022005001187002,2,300,,
9022005000054002,9022005000448001,2,300,,
9022005003744002,9022005001186001,2,300,,
9022005000054002,9022005000448002,2,300,,
9022005003744002,9022005001186002,2,300,,
9022005001243002,9022005000050028,2,360,,
9022005001243002,9022005000050027,2,360,,
9022005001243002,9022005000050026,2,360,,
9022005001243002,9022005000050025,2,360,,
9022005001243002,9022005000050029,2,360,,
9022005001243002,9022005000050020,2,360,,
9022005001243002,9022005000050024,2,360,,
9022005001243002,9022005000050023,2,360,,
9022005001243002,9022005000050022,2,360,,
9022005001243002,9022005000050021,2,360,,
9022005001027002,9022005001029016,2,360,,
9022005001032001,9022005005221003,2,240,,
9022005001027002,9022005001029017,2,360,,
9022005001032001,9022005005221001,2,240,,
9022005001032001,9022005005221002,2,240,,
9022005000006017,9022005001022017,2,180,,
9022005000006017,9022005001022016,2,180,,
9022005000006002,9022005001022002,2,180,,
9022005000006002,9022005001022001,2,180,,
9022005000900001,9022005001173002,2,180,,
9022005000993006,9022005001508002,2,180,,
9022005000993006,9022005001508001,2,300,,
9022005000003001,9022005001009017,2,420,,
9022005000003001,9022005001009016,2,420,,
9022005001027017,9022005001029016,2,360,,
9022005000003011,9022005001009017,2,420,,
9022005001027017,9022005001029017,2,360,,
9022005000003011,9022005001009016,2,420,,
9022005001027002,9022005001029001,2,360,,
9022005000006017,9022005001022002,2,180,,
9022005001027002,9022005001029002,2,360,,
9022005000006017,9022005001022001,2,180,,
9022005001243002,9022005000050042,2,360,,
9022005001243002,9022005000050041,2,360,,
9022005001243002,9022005000050045,2,360,,
9022005001243002,9022005000050044,2,360,,
9022005001243002,9022005000050043,2,360,,
9022005000993001,9022005001508001,2,300,,
9022005000993001,9022005001508002,2,300,,
9022005001000017,9022005001000006,2,300,,
9022005000003011,9022005001009004,2,420,,
9022005001000017,9022005001000007,2,300,,
9022005000003011,9022005001009003,2,420,,
9022005001000017,9022005001000008,2,300,,
9022005001000017,9022005001000009,2,300,,
9022005000003011,9022005001009005,2,420,,
9022005001000017,9022005001000002,2,300,,
9022005001000017,9022005001000003,2,300,,
9022005001243001,9022005001223001,2,240,,
9022005001000017,9022005001000004,2,300,,
9022005000003011,9022005001009002,2,420,,
9022005001243001,9022005001223002,2,300,,
9022005001000017,9022005001000005,2,300,,
9022005000003011,9022005001009001,2,420,,
9022005001000017,9022005001000001,2,300,,
9022005000484001,9022005000416003,2,120,,
9022005000484001,9022005000416002,2,120,,
9022005000484001,9022005000416001,2,120,,
9022005000043003,9022005001430002,2,240,,
9022005000043003,9022005001430003,2,240,,
9022005001000017,9022005001000018,2,300,,
9022005001000017,9022005001000019,2,300,,
9022005001000017,9022005001000013,2,300,,
9022005001000017,9022005001000014,2,300,,
9022005001000017,9022005001000015,2,300,,
9022005000043003,9022005001430001,2,240,,
9022005001000017,9022005001000016,2,240,,
9022005001000017,9022005001000010,2,300,,
9022005001000020,9022005001000046,2,240,,
9022005001000017,9022005001000011,2,300,,
9022005000006002,9022005001022017,2,180,,
9022005001000017,9022005001000012,2,300,,
9022005000006002,9022005001022016,2,180,,
9022005001000020,9022005001000010,2,300,,
9022005001000020,9022005001000012,2,300,,
9022005001000020,9022005001000011,2,300,,
9022005001000017,9022005001000026,2,240,,
9022005001000017,9022005001000020,2,240,,
9022005001000020,9022005001000014,2,300,,
9022005001000020,9022005001000013,2,300,,
9022005001000017,9022005001000021,2,240,,
9022005001000020,9022005001000016,2,240,,
9022005001000017,9022005001000022,2,240,,
9022005001000020,9022005001000015,2,300,,
9022005001000020,9022005001000018,2,300,,
9022005001000020,9022005001000017,2,240,,
9022005002280001,9022005000189001,2,180,,
9022005002280001,9022005000189002,2,180,,
9022005001000020,9022005001000019,2,300,,
9022005000050019,9022005001243002,2,300,,
9022005000050019,9022005001243001,2,300,,
9022005001000020,9022005001000021,2,240,,
9022005000050022,9022005001243001,2,300,,
9022005000050022,9022005001243002,2,300,,
9022005001000020,9022005001000022,2,240,,
9022005001168002,9022005003675001,2,300,,
9022005001168002,9022005003675002,2,300,,
9022005001000007,9022005001000020,2,300,,
9022005001000007,9022005001000021,2,300,,
9022005001000007,9022005001000022,2,300,,
9022005001000007,9022005001000026,2,300,,
9022005001000020,9022005001000026,2,240,,
9022005003800002,9022005002784001,2,600,,
9022005000003001,9022005001009003,2,420,,
9022005000003001,9022005001009002,2,420,,
9022005000003001,9022005001009001,2,420,,
9022005003800002,9022005002784002,2,600,,
9022005000003001,9022005001009005,2,420,,
9022005000003001,9022005001009004,2,420,,
9022005001020017,9022005001350002,2,300,,
9022005001000007,9022005001000012,2,300,,
9022005001000017,9022005001000046,2,240,,
9022005001000007,9022005001000013,2,300,,
9022005001027017,9022005001029001,2,360,,
9022005001000007,9022005001000010,2,300,,
9022005001027017,9022005001029002,2,360,,
9022005001000007,9022005001000011,2,300,,
9022005001000007,9022005001000016,2,300,,
9022005001000007,9022005001000017,2,300,,
9022005001000007,9022005001000014,2,300,,
9022005001000007,9022005001000015,2,300,,
9022005001020017,9022005001350001,2,300,,
9022005001000007,9022005001000018,2,300,,
9022005001000007,9022005001000019,2,300,,
9022005001032016,9022005005221003,2,240,,
9022005000900001,9022005001173001,2,180,,
9022005001000020,9022005001000001,2,300,,
9022005001032016,9022005005221002,2,240,,
9022005001032016,9022005005221001,2,240,,
9022005001000007,9022005001000001,2,300,,
9022005001000007,9022005001000002,2,300,,
9022005001000007,9022005001000005,2,300,,
9022005001000020,9022005001000003,2,300,,
9022005001000007,9022005001000006,2,300,,
9022005001000020,9022005001000002,2,300,,
9022005001000007,9022005001000003,2,300,,
9022005001000020,9022005001000005,2,300,,
9022005001000007,9022005001000004,2,300,,
9022005001000020,9022005001000004,2,300,,
9022005001000007,9022005001000009,2,300,,
9022005001000020,9022005001000007,2,300,,
9022005001000020,9022005001000006,2,300,,
9022005001000020,9022005001000009,2,300,,
9022005001000007,9022005001000008,2,300,,
9022005001000020,9022005001000008,2,300,,
9021005000147000,9021005000147000,2,180,,
9021005000148000,9021005000148000,2,180,,
9021005001877000,9021005001877000,2,0,,
9021005001880000,9021005001880000,2,0,,
9021005001883000,9021005001883000,2,0,,
9021005001885000,9021005001885000,2,0,,
9021005001886000,9021005001886000,2,0,,
9021005001887000,9021005001887000,2,0,,
9021005001888000,9021005001888000,2,0,,
9021005001892000,9021005001892000,2,0,,
9021005001893000,9021005001893000,2,0,,
9021005001895000,9021005001895000,2,0,,
9021005001899000,9021005001899000,2,0,,
9021005001902000,9021005001902000,2,0,,
9021005001974000,9021005001974000,2,0,,
9021005001975000,9021005001975000,2,0,,
9021005002612000,9021005002612000,2,0,,
9021005002614000,9021005002614000,2,0,,
9021005002617000,9021005002617000,2,0,,
9021005002618000,9021005002618000,2,0,,
9021005002619000,9021005002619000,2,0,,
9021005002620000,9021005002620000,2,0,,
9021005002621000,9021005002621000,2,0,,
9021005002622000,9021005002622000,2,0,,
9021005002625000,9021005002625000,2,0,,
9021005002626000,9021005002626000,2,0,,
9021005002628000,9021005002628000,2,0,,
9021005002629000,9021005002629000,2,0,,
9021005002630000,9021005002630000,2,0,,
9021005003655000,9021005003655000,2,0,,
9021005004063000,9021005004063000,2,0,,
9021005004106000,9021005004106000,2,0,,
9021005006056000,9021005006056000,2,0,,
9021005006058000,9021005006058000,2,0,,
9021005006065000,9021005006065000,2,0,,
9021005006067000,9021005006067000,2,0,,
9021005006072000,9021005006072000,2,0,,
9021005006073000,9021005006073000,2,0,,
9021005006076000,9021005006076000,2,0,,
9021005006081000,9021005006081000,2,0,,
9021005006087000,9021005006087000,2,0,,
9021005006125000,9021005006125000,2,0,,
9021005006126000,9021005006126000,2,0,,
9021005003320000,9021005003320000,2,0,,
9021005000337000,9021005000337000,2,0,,
9021005000338000,9021005000338000,2,0,,
9021005003026000,9021005003026000,2,0,,
9021005003030000,9021005003030000,2,0,,
9021005003032000,9021005003032000,2,0,,
9021005003033000,9021005003033000,2,0,,
9021005003035000,9021005003035000,2,0,,
9021005003040000,9021005003040000,2,0,,
9021005003041000,9021005003041000,2,0,,
9021005003042000,9021005003042000,2,0,,
9021005003046000,9021005003046000,2,0,,
9021005003379000,9021005003379000,2,0,,
9021005003383000,9021005003383000,2,0,,
9021005003386000,9021005003386000,2,0,,
9021005003387000,9021005003387000,2,0,,
9021005003389000,9021005003389000,2,0,,
9021005003390000,9021005003390000,2,0,,
9021005003392000,9021005003392000,2,0,,
9021005003954000,9021005003954000,2,0,,
9021005004187000,9021005004187000,2,60,,
9021005000218000,9021005000218000,2,0,,
9021005000224000,9021005000224000,2,0,,
9021005000255000,9021005000255000,2,0,,
9021005000258000,9021005000258000,2,60,,
9021005000260000,9021005000260000,2,0,,
9021005000263000,9021005000263000,2,0,,
9021005000264000,9021005000264000,2,0,,
9021005002536000,9021005002536000,2,0,,
9021005002542000,9021005002542000,2,0,,
9021005002544000,9021005002544000,2,0,,
9021005002545000,9021005002545000,2,0,,
9021005002547000,9021005002547000,2,0,,
9021005002552000,9021005002552000,2,0,,
9021005002556000,9021005002556000,2,0,,
9021005002563000,9021005002563000,2,0,,
9021005002566000,9021005002566000,2,0,,
9021005002568000,9021005002568000,2,0,,
9021005002572000,9021005002572000,2,0,,
9021005002573000,9021005002573000,2,0,,
9021005002576000,9021005002576000,2,0,,
9021005002577000,9021005002577000,2,0,,
9021005002581000,9021005002581000,2,0,,
9021005002586000,9021005002586000,2,0,,
9021005002587000,9021005002587000,2,0,,
9021005002588000,9021005002588000,2,0,,
9021005002589000,9021005002589000,2,0,,
9021005002590000,9021005002590000,2,0,,
9021005002591000,9021005002591000,2,0,,
9021005002592000,9021005002592000,2,0,,
9021005003438000,9021005003438000,2,0,,
9021005003602000,9021005003602000,2,0,,
9021005003603000,9021005003603000,2,0,,
9021005003605000,9021005003605000,2,0,,
9021005003609000,9021005003609000,2,0,,
9021005003624000,9021005003624000,2,0,,
9021005003659000,9021005003659000,2,0,,
9021005004010000,9021005004010000,2,0,,
9021005004038000,9021005004038000,2,0,,
9021005004234000,9021005004234000,2,0,,
9021005004572000,9021005004572000,2,0,,
9021005005040000,9021005005040000,2,60,,
9021005000130000,9021005000130000,2,300,,
9021005001822000,9021005001822000,2,0,,
9021005001825000,9021005001825000,2,0,,
9021005001829000,9021005001829000,2,0,,
9021005001832000,9021005001832000,2,0,,
9021005001834000,9021005001834000,2,0,,
9021005001835000,9021005001835000,2,0,,
9021005001837000,9021005001837000,2,0,,
9021005001839000,9021005001839000,2,0,,
9021005001842000,9021005001842000,2,0,,
9021005003729000,9021005003729000,2,0,,
9021005003731000,9021005003731000,2,0,,
9021005003955000,9021005003955000,2,0,,
9021005000069000,9021005000069000,2,0,,
9021005000090000,9021005000090000,2,0,,
9021005000092000,9021005000092000,2,0,,
9021005000163000,9021005000163000,2,0,,
9021005000174000,9021005000174000,2,180,,
9021005000175000,9021005000175000,2,60,,
9021005000176000,9021005000176000,2,180,,
9021005000482000,9021005000482000,2,0,,
9021005000525000,9021005000525000,2,0,,
9021005000900000,9021005000900000,2,0,,
9021005001171000,9021005001171000,2,0,,
9021005001173000,9021005001173000,2,0,,
9021005001174000,9021005001174000,2,0,,
9021005001178000,9021005001178000,2,0,,
9021005001179000,9021005001179000,2,0,,
