,id,latitude,longitude,bearing,speed,timestamp,vehicle.id,occupancy_status,trip_id,schedule_relationship,source,route_id,direction_id,route_short_name,route_type
56,216177602,58.416831970214844,15.62397289276123,324.0,0.0,1756184404,9031005920505745,1.0,55700000075950192,0.0,otraf-vehiclepositions-2025-08-26T07-00-06Z.pb,9011005022100000,1,21,700
57,216177475,58.41666030883789,15.624756813049316,327.0,4.199999809265137,1756184404,9031005920505729,,,,otraf-vehiclepositions-2025-08-26T07-00-06Z.pb,-1,-1,-1,-1
58,216177673,58.417293548583984,15.623634338378906,321.0,0.0,1756184404,9031005920505662,,55700000081191523,0.0,otraf-vehiclepositions-2025-08-26T07-00-06Z.pb,9011005020100000,0,1,700
59,216177460,58.41740798950195,15.62316608428955,316.0,0.0,1756184404,9031005920505508,1.0,55700000080625226,0.0,otraf-vehiclepositions-2025-08-26T07-00-06Z.pb,9011005021100000,1,11,700
60,216177938,58.41702651977539,15.62366008758545,318.0,0.0,1756184405,9031005920804832,,55700000080518456,0.0,otraf-vehiclepositions-2025-08-26T07-00-07Z.pb,9011005053000000,1,530,700
61,216177984,58.417327880859375,15.623003005981445,318.0,0.0,1756184405,9031005920804811,,55700000080509904,0.0,otraf-vehiclepositions-2025-08-26T07-00-07Z.pb,9011005054600000,1,546,700
62,216178081,58.417449951171875,15.623311996459961,314.0,3.9000000953674316,1756184405,9031005920505514,1.0,55700000076537330,0.0,otraf-vehiclepositions-2025-08-26T07-00-07Z.pb,9011005020300000,1,3,700
63,216177860,58.41675567626953,15.6244535446167,320.0,0.0,1756184405,9031005920505651,1.0,,,otraf-vehiclepositions-2025-08-26T07-00-07Z.pb,-1,-1,-1,-1
64,216178019,58.41720199584961,15.623327255249023,330.0,0.0,1756184405,9031005920804472,,,,otraf-vehiclepositions-2025-08-26T07-00-07Z.pb,-1,-1,-1,-1
65,216177909,58.416847229003906,15.624612808227539,316.0,0.0,1756184405,9031005920505509,1.0,55700000080652685,0.0,otraf-vehiclepositions-2025-08-26T07-00-07Z.pb,9011005020200000,1,2,700
66,216177885,58.41777420043945,15.622462272644043,264.0,5.300000190734863,1756184405,9031005920505668,0.0,,,otraf-vehiclepositions-2025-08-26T07-00-07Z.pb,-1,-1,-1,-1
67,216178062,58.41765213012695,15.623011589050293,320.0,0.0,1756184405,9031005920505516,0.0,55700000080585816,0.0,otraf-vehiclepositions-2025-08-26T07-00-07Z.pb,9011005021500000,1,15,700
68,216177968,58.416831970214844,15.623970985412598,324.0,0.6000000238418579,1756184405,9031005920505745,1.0,55700000075950192,0.0,otraf-vehiclepositions-2025-08-26T07-00-07Z.pb,9011005022100000,1,21,700
69,216177829,58.416690826416016,15.624709129333496,323.0,4.400000095367432,1756184405,9031005920505729,,,,otraf-vehiclepositions-2025-08-26T07-00-07Z.pb,-1,-1,-1,-1
70,216178041,58.417293548583984,15.623634338378906,321.0,0.0,1756184405,9031005920505662,,55700000081191523,0.0,otraf-vehiclepositions-2025-08-26T07-00-07Z.pb,9011005020100000,0,1,700
71,216177793,58.41740798950195,15.623167991638184,316.0,0.0,1756184405,9031005920505508,1.0,55700000080625226,0.0,otraf-vehiclepositions-2025-08-26T07-00-07Z.pb,9011005021100000,1,11,700
72,216178296,58.41702651977539,15.62366008758545,318.0,0.0,1756184406,9031005920804832,,55700000080518456,0.0,otraf-vehiclepositions-2025-08-26T07-00-08Z.pb,9011005053000000,1,530,700
73,216178339,58.417327880859375,15.623003005981445,318.0,0.0,1756184406,9031005920804811,,55700000080509904,0.0,otraf-vehiclepositions-2025-08-26T07-00-08Z.pb,9011005054600000,1,546,700
74,216178435,58.41747283935547,15.623263359069824,314.0,3.9000000953674316,1756184406,9031005920505514,1.0,55700000076537330,0.0,otraf-vehiclepositions-2025-08-26T07-00-08Z.pb,9011005020300000,1,3,700
75,216178214,58.41675567626953,15.6244535446167,320.0,0.0,1756184406,9031005920505651,1.0,,,otraf-vehiclepositions-2025-08-26T07-00-08Z.pb,-1,-1,-1,-1
76,216178368,58.41720199584961,15.623327255249023,330.0,0.0,1756184406,9031005920804472,,,,otraf-vehiclepositions-2025-08-26T07-00-08Z.pb,-1,-1,-1,-1
77,216178262,58.416847229003906,15.624612808227539,316.0,0.0,1756184406,9031005920505509,1.0,55700000080652685,0.0,otraf-vehiclepositions-2025-08-26T07-00-08Z.pb,9011005020200000,1,2,700
78,216178232,58.417755126953125,15.622385025024414,251.0,4.699999809265137,1756184406,9031005920505668,0.0,,,otraf-vehiclepositions-2025-08-26T07-00-08Z.pb,-1,-1,-1,-1
79,216178412,58.41765213012695,15.62300968170166,320.0,0.30000001192092896,1756184406,9031005920505516,0.0,55700000080585816,0.0,otraf-vehiclepositions-2025-08-26T07-00-08Z.pb,9011005021500000,1,15,700
80,216178323,58.41683578491211,15.623966217041016,324.0,0.6000000238418579,1756184406,9031005920505745,1.0,55700000075950192,0.0,otraf-vehiclepositions-2025-08-26T07-00-08Z.pb,9011005022100000,1,21,700
81,216178183,58.416744232177734,15.624626159667969,321.0,6.400000095367432,1756184406,9031005920505729,,,,otraf-vehiclepositions-2025-08-26T07-00-08Z.pb,-1,-1,-1,-1
82,216178389,58.417293548583984,15.623634338378906,321.0,0.0,1756184406,9031005920505662,,55700000081191523,0.0,otraf-vehiclepositions-2025-08-26T07-00-08Z.pb,9011005020100000,0,1,700
83,216178153,58.41740798950195,15.623169898986816,316.0,0.0,1756184406,9031005920505508,1.0,55700000080625226,0.0,otraf-vehiclepositions-2025-08-26T07-00-08Z.pb,9011005021100000,1,11,700
84,216178634,58.41702651977539,15.62366008758545,318.0,0.0,1756184407,9031005920804832,,55700000080518456,0.0,otraf-vehiclepositions-2025-08-26T07-00-09Z.pb,9011005053000000,1,530,700
85,216178686,58.417327880859375,15.623003005981445,318.0,0.0,1756184407,9031005920804811,,55700000080509904,0.0,otraf-vehiclepositions-2025-08-26T07-00-09Z.pb,9011005054600000,1,546,700
86,216178785,58.41749954223633,15.623215675354004,314.0,3.5999999046325684,1756184407,9031005920505514,1.0,55700000076537330,0.0,otraf-vehiclepositions-2025-08-26T07-00-09Z.pb,9011005020300000,1,3,700
87,216178561,58.41675567626953,15.6244535446167,320.0,0.0,1756184407,9031005920505651,1.0,,,otraf-vehiclepositions-2025-08-26T07-00-09Z.pb,-1,-1,-1,-1
88,216178716,58.41720199584961,15.623327255249023,330.0,0.0,1756184407,9031005920804472,,,,otraf-vehiclepositions-2025-08-26T07-00-09Z.pb,-1,-1,-1,-1
89,216178608,58.416847229003906,15.624612808227539,316.0,0.0,1756184407,9031005920505509,1.0,55700000080652685,0.0,otraf-vehiclepositions-2025-08-26T07-00-09Z.pb,9011005020200000,1,2,700
90,216178577,58.41773986816406,15.622316360473633,247.0,4.400000095367432,1756184407,9031005920505668,0.0,,,otraf-vehiclepositions-2025-08-26T07-00-09Z.pb,-1,-1,-1,-1
91,216178759,58.41765594482422,15.623003005981445,320.0,0.6000000238418579,1756184407,9031005920505516,0.0,55700000080585816,0.0,otraf-vehiclepositions-2025-08-26T07-00-09Z.pb,9011005021500000,1,15,700
92,216178668,58.41683578491211,15.623954772949219,324.0,0.800000011920929,1756184407,9031005920505745,1.0,55700000075950192,0.0,otraf-vehiclepositions-2025-08-26T07-00-09Z.pb,9011005022100000,1,21,700
93,216178528,58.41679000854492,15.624551773071289,318.0,6.900000095367432,1756184407,9031005920505729,,,,otraf-vehiclepositions-2025-08-26T07-00-09Z.pb,-1,-1,-1,-1
94,216178735,58.417293548583984,15.623634338378906,321.0,0.0,1756184407,9031005920505662,,55700000081191523,0.0,otraf-vehiclepositions-2025-08-26T07-00-09Z.pb,9011005020100000,0,1,700
95,216178499,58.41740798950195,15.623172760009766,316.0,0.0,1756184407,9031005920505508,1.0,55700000080625226,0.0,otraf-vehiclepositions-2025-08-26T07-00-09Z.pb,9011005021100000,1,11,700
96,216178634,58.41702651977539,15.62366008758545,318.0,0.0,1756184407,9031005920804832,,55700000080518456,0.0,otraf-vehiclepositions-2025-08-26T07-00-10Z.pb,9011005053000000,1,530,700
97,216178686,58.417327880859375,15.623003005981445,318.0,0.0,1756184407,9031005920804811,,55700000080509904,0.0,otraf-vehiclepositions-2025-08-26T07-00-10Z.pb,9011005054600000,1,546,700
98,216178785,58.41749954223633,15.623215675354004,314.0,3.5999999046325684,1756184407,9031005920505514,1.0,55700000076537330,0.0,otraf-vehiclepositions-2025-08-26T07-00-10Z.pb,9011005020300000,1,3,700
99,216178561,58.41675567626953,15.6244535446167,320.0,0.0,1756184407,9031005920505651,1.0,,,otraf-vehiclepositions-2025-08-26T07-00-10Z.pb,-1,-1,-1,-1
100,216178716,58.41720199584961,15.623327255249023,330.0,0.0,1756184407,9031005920804472,,,,otraf-vehiclepositions-2025-08-26T07-00-10Z.pb,-1,-1,-1,-1
101,216178608,58.416847229003906,15.624612808227539,316.0,0.0,1756184407,9031005920505509,1.0,55700000080652685,0.0,otraf-vehiclepositions-2025-08-26T07-00-10Z.pb,9011005020200000,1,2,700
102,216178577,58.41773986816406,15.622316360473633,247.0,4.400000095367432,1756184407,9031005920505668,0.0,,,otraf-vehiclepositions-2025-08-26T07-00-10Z.pb,-1,-1,-1,-1
103,216178759,58.41765594482422,15.623003005981445,320.0,0.6000000238418579,1756184407,9031005920505516,0.0,55700000080585816,0.0,otraf-vehiclepositions-2025-08-26T07-00-10Z.pb,9011005021500000,1,15,700
104,216178668,58.41683578491211,15.623954772949219,324.0,0.800000011920929,1756184407,9031005920505745,1.0,55700000075950192,0.0,otraf-vehiclepositions-2025-08-26T07-00-10Z.pb,9011005022100000,1,21,700
105,216178528,58.41679000854492,15.624551773071289,318.0,6.900000095367432,1756184407,9031005920505729,,,,otraf-vehiclepositions-2025-08-26T07-00-10Z.pb,-1,-1,-1,-1
106,216178735,58.417293548583984,15.623634338378906,321.0,0.0,1756184407,9031005920505662,,55700000081191523,0.0,otraf-vehiclepositions-2025-08-26T07-00-10Z.pb,9011005020100000,0,1,700
107,216178499,58.41740798950195,15.623172760009766,316.0,0.0,1756184407,9031005920505508,1.0,55700000080625226,0.0,otraf-vehiclepositions-2025-08-26T07-00-10Z.pb,9011005021100000,1,11,700
108,216179344,58.41702651977539,15.623661041259766,318.0,0.0,1756184409,9031005920804832,,55700000080518456,0.0,otraf-vehiclepositions-2025-08-26T07-00-11Z.pb,9011005053000000,1,530,700
109,216179386,58.417327880859375,15.623003005981445,318.0,0.0,1756184409,9031005920804811,,55700000080509904,0.0,otraf-vehiclepositions-2025-08-26T07-00-11Z.pb,9011005054600000,1,546,700
110,216179488,58.417537689208984,15.62314510345459,316.0,2.799999952316284,1756184409,9031005920505514,1.0,55700000076537330,0.0,otraf-vehiclepositions-2025-08-26T07-00-11Z.pb,9011005020300000,1,3,700
111,216179271,58.41675567626953,15.6244535446167,320.0,0.0,1756184409,9031005920505651,1.0,,,otraf-vehiclepositions-2025-08-26T07-00-11Z.pb,-1,-1,-1,-1
112,216179421,58.41720199584961,15.623327255249023,330.0,0.0,1756184409,9031005920804472,,,,otraf-vehiclepositions-2025-08-26T07-00-11Z.pb,-1,-1,-1,-1
113,216179320,58.416847229003906,15.624612808227539,316.0,0.0,1756184409,9031005920505509,1.0,55700000080652685,0.0,otraf-vehiclepositions-2025-08-26T07-00-11Z.pb,9011005020200000,1,2,700
114,216179283,58.41770553588867,15.62218189239502,241.0,4.400000095367432,1756184409,9031005920505668,0.0,,,otraf-vehiclepositions-2025-08-26T07-00-11Z.pb,-1,-1,-1,-1
115,216179461,58.41767883300781,15.622946739196777,304.0,2.5,1756184409,9031005920505516,0.0,55700000080585816,0.0,otraf-vehiclepositions-2025-08-26T07-00-11Z.pb,9011005021500000,1,15,700
116,216179371,58.41684341430664,15.623909950256348,282.0,1.7000000476837158,1756184409,9031005920505745,1.0,55700000075950192,0.0,otraf-vehiclepositions-2025-08-26T07-00-11Z.pb,9011005022100000,1,21,700
117,216179239,58.4168815612793,15.62438678741455,315.0,6.699999809265137,1756184409,9031005920505729,,,,otraf-vehiclepositions-2025-08-26T07-00-11Z.pb,-1,-1,-1,-1
118,216179442,58.417293548583984,15.623634338378906,321.0,0.0,1756184409,9031005920505662,,55700000081191523,0.0,otraf-vehiclepositions-2025-08-26T07-00-11Z.pb,9011005020100000,0,1,700
119,216179547,58.41740798950195,15.623175621032715,316.0,0.0,1756184410,9031005920505508,1.0,55700000080625226,0.0,otraf-vehiclepositions-2025-08-26T07-00-11Z.pb,9011005021100000,1,11,700
120,216179344,58.41702651977539,15.623661041259766,318.0,0.0,1756184409,9031005920804832,,55700000080518456,0.0,otraf-vehiclepositions-2025-08-26T07-00-12Z.pb,9011005053000000,1,530,700
121,216179386,58.417327880859375,15.623003005981445,318.0,0.0,1756184409,9031005920804811,,55700000080509904,0.0,otraf-vehiclepositions-2025-08-26T07-00-12Z.pb,9011005054600000,1,546,700
122,216179488,58.417537689208984,15.62314510345459,316.0,2.799999952316284,1756184409,9031005920505514,1.0,55700000076537330,0.0,otraf-vehiclepositions-2025-08-26T07-00-12Z.pb,9011005020300000,1,3,700
123,216179271,58.41675567626953,15.6244535446167,320.0,0.0,1756184409,9031005920505651,1.0,,,otraf-vehiclepositions-2025-08-26T07-00-12Z.pb,-1,-1,-1,-1
124,216179421,58.41720199584961,15.623327255249023,330.0,0.0,1756184409,9031005920804472,,,,otraf-vehiclepositions-2025-08-26T07-00-12Z.pb,-1,-1,-1,-1
125,216179320,58.416847229003906,15.624612808227539,316.0,0.0,1756184409,9031005920505509,1.0,55700000080652685,0.0,otraf-vehiclepositions-2025-08-26T07-00-12Z.pb,9011005020200000,1,2,700
