,trip_id,schedule_relationship,latitude,longitude,bearing,speed,timestamp,vehicle.id,source,route_id,direction_id,route_short_name,route_type,assigned_berth
40230,,,58.417205810546875,15.62388801574707,324.0,0.0,1647932087,9031005920505737,otraf-vehiclepositions-2022-03-22T07-54-49Z.pb,-1,-1,-1,-1,A4
40231,55700000063130514,0.0,58.417205810546875,15.62333869934082,0.0,0.0,1647932089,9031005917108316,otraf-vehiclepositions-2022-03-22T07-54-49Z.pb,9011005062000000,1,620,700,C2
40233,55700000064969784,0.0,58.41685104370117,15.624626159667969,310.0,0.0,1647932087,9031005920505682,otraf-vehiclepositions-2022-03-22T07-54-49Z.pb,9011005020400000,1,4,700,A6
40234,,,58.417938232421875,15.62160873413086,0.0,0.0,1647932089,9031005918308614,otraf-vehiclepositions-2022-03-22T07-54-49Z.pb,-1,-1,-1,-1,
40235,,,58.41691970825195,15.62405014038086,322.0,0.0,1647932088,9031005920505740,otraf-vehiclepositions-2022-03-22T07-54-49Z.pb,-1,-1,-1,-1,B5
40236,,,58.41701889038086,15.623678207397461,323.0,0.0,1647932087,9031005917108852,otraf-vehiclepositions-2022-03-22T07-54-49Z.pb,-1,-1,-1,-1,C3
40237,55700000065090090,0.0,58.41677474975586,15.624452590942383,318.0,0.0,1647932087,9031005920505697,otraf-vehiclepositions-2022-03-22T07-54-49Z.pb,9011005021200000,1,12,700,B6
40239,55700000063261258,0.0,58.41709518432617,15.623797416687012,311.0,0.0,1647932088,9031005918308721,otraf-vehiclepositions-2022-03-22T07-54-49Z.pb,9011005024300000,1,243,700,B4
40240,55700000063309820,0.0,58.41761016845703,15.622967720031738,325.0,0.0,1647932087,9031005920505744,otraf-vehiclepositions-2022-03-22T07-54-50Z.pb,9011005021000000,0,10,700,B1
40241,55700000063307341,0.0,58.417724609375,15.623010635375977,322.0,0.0,1647932087,9031005920505742,otraf-vehiclepositions-2022-03-22T07-54-50Z.pb,9011005021000000,1,10,700,A1
40243,55700000063308505,0.0,58.41777420043945,15.622279167175293,276.0,0.0,1647932087,9031005920505749,otraf-vehiclepositions-2022-03-22T07-54-50Z.pb,9011005021000000,1,10,700,E2
40244,55700000065085439,0.0,58.41741943359375,15.623207092285156,323.0,0.0,1647932087,9031005920505661,otraf-vehiclepositions-2022-03-22T07-54-50Z.pb,9011005021300000,1,13,700,B2
40246,55700000064403167,0.0,58.417240142822266,15.623467445373535,321.0,0.0,1647932089,9031005920505515,otraf-vehiclepositions-2022-03-22T07-54-50Z.pb,9011005020500000,1,5,700,B3
40247,,,58.417205810546875,15.62388801574707,324.0,0.0,1647932087,9031005920505737,otraf-vehiclepositions-2022-03-22T07-54-50Z.pb,-1,-1,-1,-1,A4
40248,55700000063130514,0.0,58.417205810546875,15.62333869934082,0.0,0.0,1647932089,9031005917108316,otraf-vehiclepositions-2022-03-22T07-54-50Z.pb,9011005062000000,1,620,700,C2
40250,55700000064969784,0.0,58.41685104370117,15.624626159667969,310.0,0.0,1647932087,9031005920505682,otraf-vehiclepositions-2022-03-22T07-54-50Z.pb,9011005020400000,1,4,700,A6
40251,,,58.417938232421875,15.62160873413086,0.0,0.0,1647932089,9031005918308614,otraf-vehiclepositions-2022-03-22T07-54-50Z.pb,-1,-1,-1,-1,
40252,,,58.41691970825195,15.62405014038086,322.0,0.0,1647932088,9031005920505740,otraf-vehiclepositions-2022-03-22T07-54-50Z.pb,-1,-1,-1,-1,B5
40253,,,58.41701889038086,15.623678207397461,323.0,0.0,1647932087,9031005917108852,otraf-vehiclepositions-2022-03-22T07-54-50Z.pb,-1,-1,-1,-1,C3
40254,55700000065090090,0.0,58.41677474975586,15.624452590942383,318.0,0.0,1647932087,9031005920505697,otraf-vehiclepositions-2022-03-22T07-54-50Z.pb,9011005021200000,1,12,700,B6
40256,55700000063261258,0.0,58.41709518432617,15.623797416687012,311.0,0.0,1647932088,9031005918308721,otraf-vehiclepositions-2022-03-22T07-54-50Z.pb,9011005024300000,1,243,700,B4
40257,55700000063309820,0.0,58.41761016845703,15.622967720031738,325.0,0.0,1647932088,9031005920505744,otraf-vehiclepositions-2022-03-22T07-54-51Z.pb,9011005021000000,0,10,700,B1
40258,55700000063307341,0.0,58.417724609375,15.62300968170166,322.0,0.0,1647932089,9031005920505742,otraf-vehiclepositions-2022-03-22T07-54-51Z.pb,9011005021000000,1,10,700,A1
40260,55700000063308505,0.0,58.41777420043945,15.622278213500977,276.0,0.0,1647932088,9031005920505749,otraf-vehiclepositions-2022-03-22T07-54-51Z.pb,9011005021000000,1,10,700,E2
40261,55700000065085439,0.0,58.41741943359375,15.623207092285156,323.0,0.0,1647932088,9031005920505661,otraf-vehiclepositions-2022-03-22T07-54-51Z.pb,9011005021300000,1,13,700,B2
40263,55700000064403167,0.0,58.417240142822266,15.623467445373535,321.0,0.0,1647932090,9031005920505515,otraf-vehiclepositions-2022-03-22T07-54-51Z.pb,9011005020500000,1,5,700,B3
40264,,,58.417205810546875,15.623887062072754,324.0,0.0,1647932089,9031005920505737,otraf-vehiclepositions-2022-03-22T07-54-51Z.pb,-1,-1,-1,-1,A4
40265,55700000063130514,0.0,58.417205810546875,15.623340606689453,0.0,0.0,1647932090,9031005917108316,otraf-vehiclepositions-2022-03-22T07-54-51Z.pb,9011005062000000,1,620,700,C2
40267,55700000064969784,0.0,58.41685104370117,15.624626159667969,310.0,0.0,1647932088,9031005920505682,otraf-vehiclepositions-2022-03-22T07-54-51Z.pb,9011005020400000,1,4,700,A6
40268,,,58.417938232421875,15.62160873413086,0.0,0.0,1647932090,9031005918308614,otraf-vehiclepositions-2022-03-22T07-54-51Z.pb,-1,-1,-1,-1,
40269,,,58.41691970825195,15.62405014038086,322.0,0.0,1647932089,9031005920505740,otraf-vehiclepositions-2022-03-22T07-54-51Z.pb,-1,-1,-1,-1,B5
40270,,,58.41701889038086,15.623678207397461,323.0,0.0,1647932088,9031005917108852,otraf-vehiclepositions-2022-03-22T07-54-51Z.pb,-1,-1,-1,-1,C3
40271,55700000065090090,0.0,58.41677474975586,15.624452590942383,318.0,0.0,1647932088,9031005920505697,otraf-vehiclepositions-2022-03-22T07-54-51Z.pb,9011005021200000,1,12,700,B6
40273,55700000063261258,0.0,58.41709518432617,15.623797416687012,311.0,0.0,1647932089,9031005918308721,otraf-vehiclepositions-2022-03-22T07-54-51Z.pb,9011005024300000,1,243,700,B4
40274,55700000063309820,0.0,58.41761016845703,15.622967720031738,325.0,0.0,1647932091,9031005920505744,otraf-vehiclepositions-2022-03-22T07-54-52Z.pb,9011005021000000,0,10,700,B1
40275,55700000063307341,0.0,58.417724609375,15.62300968170166,322.0,0.0,1647932091,9031005920505742,otraf-vehiclepositions-2022-03-22T07-54-52Z.pb,9011005021000000,1,10,700,A1
40277,55700000063308505,0.0,58.41777420043945,15.622278213500977,276.0,0.0,1647932090,9031005920505749,otraf-vehiclepositions-2022-03-22T07-54-52Z.pb,9011005021000000,1,10,700,E2
40278,55700000065085439,0.0,58.41741943359375,15.623207092285156,323.0,0.0,1647932091,9031005920505661,otraf-vehiclepositions-2022-03-22T07-54-52Z.pb,9011005021300000,1,13,700,B2
40280,55700000064403167,0.0,58.417240142822266,15.623467445373535,321.0,0.0,1647932092,9031005920505515,otraf-vehiclepositions-2022-03-22T07-54-52Z.pb,9011005020500000,1,5,700,B3
40281,,,58.417205810546875,15.623887062072754,324.0,0.0,1647932091,9031005920505737,otraf-vehiclepositions-2022-03-22T07-54-52Z.pb,-1,-1,-1,-1,A4
40282,55700000063130514,0.0,58.417205810546875,15.623340606689453,0.0,0.0,1647932092,9031005917108316,otraf-vehiclepositions-2022-03-22T07-54-52Z.pb,9011005062000000,1,620,700,C2
40284,55700000064969784,0.0,58.41685104370117,15.624626159667969,310.0,0.0,1647932091,9031005920505682,otraf-vehiclepositions-2022-03-22T07-54-52Z.pb,9011005020400000,1,4,700,A6
40285,,,58.417938232421875,15.621607780456543,0.0,0.0,1647932092,9031005918308614,otraf-vehiclepositions-2022-03-22T07-54-52Z.pb,-1,-1,-1,-1,
40286,,,58.41691970825195,15.62405014038086,322.0,0.0,1647932091,9031005920505740,otraf-vehiclepositions-2022-03-22T07-54-52Z.pb,-1,-1,-1,-1,B5
40287,,,58.41701889038086,15.623678207397461,323.0,0.0,1647932091,9031005917108852,otraf-vehiclepositions-2022-03-22T07-54-52Z.pb,-1,-1,-1,-1,C3
40288,55700000065090090,0.0,58.41677474975586,15.624452590942383,318.0,0.0,1647932091,9031005920505697,otraf-vehiclepositions-2022-03-22T07-54-52Z.pb,9011005021200000,1,12,700,B6
40290,55700000063261258,0.0,58.41709518432617,15.623797416687012,311.0,0.0,1647932091,9031005918308721,otraf-vehiclepositions-2022-03-22T07-54-52Z.pb,9011005024300000,1,243,700,B4
40291,55700000063309820,0.0,58.41761016845703,15.622967720031738,325.0,0.0,1647932091,9031005920505744,otraf-vehiclepositions-2022-03-22T07-54-53Z.pb,9011005021000000,0,10,700,B1
40292,55700000063307341,0.0,58.417724609375,15.62300968170166,322.0,0.0,1647932091,9031005920505742,otraf-vehiclepositions-2022-03-22T07-54-53Z.pb,9011005021000000,1,10,700,A1
40294,55700000063308505,0.0,58.41777420043945,15.622278213500977,276.0,0.0,1647932090,9031005920505749,otraf-vehiclepositions-2022-03-22T07-54-53Z.pb,9011005021000000,1,10,700,E2
40295,55700000065085439,0.0,58.41741943359375,15.623207092285156,323.0,0.0,1647932091,9031005920505661,otraf-vehiclepositions-2022-03-22T07-54-53Z.pb,9011005021300000,1,13,700,B2
40297,55700000064403167,0.0,58.417240142822266,15.623467445373535,321.0,0.0,1647932092,9031005920505515,otraf-vehiclepositions-2022-03-22T07-54-53Z.pb,9011005020500000,1,5,700,B3
40298,,,58.417205810546875,15.623887062072754,324.0,0.0,1647932091,9031005920505737,otraf-vehiclepositions-2022-03-22T07-54-53Z.pb,-1,-1,-1,-1,A4
40299,55700000063130514,0.0,58.417205810546875,15.623340606689453,0.0,0.0,1647932092,9031005917108316,otraf-vehiclepositions-2022-03-22T07-54-53Z.pb,9011005062000000,1,620,700,C2
40301,55700000064969784,0.0,58.41685104370117,15.624626159667969,310.0,0.0,1647932091,9031005920505682,otraf-vehiclepositions-2022-03-22T07-54-53Z.pb,9011005020400000,1,4,700,A6
40302,,,58.417938232421875,15.621607780456543,0.0,0.0,1647932092,9031005918308614,otraf-vehiclepositions-2022-03-22T07-54-53Z.pb,-1,-1,-1,-1,
40303,,,58.41691970825195,15.62405014038086,322.0,0.0,1647932091,9031005920505740,otraf-vehiclepositions-2022-03-22T07-54-53Z.pb,-1,-1,-1,-1,B5
40304,,,58.41701889038086,15.623678207397461,323.0,0.0,1647932091,9031005917108852,otraf-vehiclepositions-2022-03-22T07-54-53Z.pb,-1,-1,-1,-1,C3
40305,55700000065090090,0.0,58.41677474975586,15.624452590942383,318.0,0.0,1647932091,9031005920505697,otraf-vehiclepositions-2022-03-22T07-54-53Z.pb,9011005021200000,1,12,700,B6
40307,55700000063261258,0.0,58.41709518432617,15.623797416687012,311.0,0.0,1647932091,9031005918308721,otraf-vehiclepositions-2022-03-22T07-54-53Z.pb,9011005024300000,1,243,700,B4
40308,55700000063309820,0.0,58.41761016845703,15.622967720031738,325.0,0.0,1647932092,9031005920505744,otraf-vehiclepositions-2022-03-22T07-54-54Z.pb,9011005021000000,0,10,700,B1
40309,55700000063307341,0.0,58.417724609375,15.62300968170166,322.0,0.0,1647932092,9031005920505742,otraf-vehiclepositions-2022-03-22T07-54-54Z.pb,9011005021000000,1,10,700,A1
40311,55700000063308505,0.0,58.41777420043945,15.622278213500977,276.0,0.0,1647932092,9031005920505749,otraf-vehiclepositions-2022-03-22T07-54-54Z.pb,9011005021000000,1,10,700,E2
40312,55700000065085439,0.0,58.41741943359375,15.623207092285156,323.0,0.0,1647932092,9031005920505661,otraf-vehiclepositions-2022-03-22T07-54-54Z.pb,9011005021300000,1,13,700,B2
40314,55700000064403167,0.0,58.417240142822266,15.623467445373535,321.0,0.0,1647932093,9031005920505515,otraf-vehiclepositions-2022-03-22T07-54-54Z.pb,9011005020500000,1,5,700,B3
40315,,,58.417205810546875,15.623887062072754,324.0,0.0,1647932092,9031005920505737,otraf-vehiclepositions-2022-03-22T07-54-54Z.pb,-1,-1,-1,-1,A4
40316,55700000063130514,0.0,58.417205810546875,15.623340606689453,0.0,0.0,1647932093,9031005917108316,otraf-vehiclepositions-2022-03-22T07-54-54Z.pb,9011005062000000,1,620,700,C2
40318,55700000064969784,0.0,58.41685104370117,15.624626159667969,310.0,0.0,1647932092,9031005920505682,otraf-vehiclepositions-2022-03-22T07-54-54Z.pb,9011005020400000,1,4,700,A6
40319,,,58.417938232421875,15.621607780456543,0.0,0.0,1647932093,9031005918308614,otraf-vehiclepositions-2022-03-22T07-54-54Z.pb,-1,-1,-1,-1,
40320,,,58.41691970825195,15.62405014038086,322.0,0.0,1647932092,9031005920505740,otraf-vehiclepositions-2022-03-22T07-54-54Z.pb,-1,-1,-1,-1,B5
40321,,,58.41701889038086,15.623678207397461,323.0,0.0,1647932092,9031005917108852,otraf-vehiclepositions-2022-03-22T07-54-54Z.pb,-1,-1,-1,-1,C3
40322,55700000065090090,0.0,58.41677474975586,15.624452590942383,318.0,0.0,1647932092,9031005920505697,otraf-vehiclepositions-2022-03-22T07-54-54Z.pb,9011005021200000,1,12,700,B6
40324,55700000063261258,0.0,58.41709518432617,15.623797416687012,311.0,0.0,1647932092,9031005918308721,otraf-vehiclepositions-2022-03-22T07-54-54Z.pb,9011005024300000,1,243,700,B4
40325,55700000063309820,0.0,58.41761016845703,15.622967720031738,325.0,0.0,1647932093,9031005920505744,otraf-vehiclepositions-2022-03-22T07-54-55Z.pb,9011005021000000,0,10,700,B1
40326,55700000063307341,0.0,58.417724609375,15.62300968170166,322.0,0.0,1647932093,9031005920505742,otraf-vehiclepositions-2022-03-22T07-54-55Z.pb,9011005021000000,1,10,700,A1
40328,55700000063308505,0.0,58.41777420043945,15.622278213500977,276.0,0.0,1647932093,9031005920505749,otraf-vehiclepositions-2022-03-22T07-54-55Z.pb,9011005021000000,1,10,700,E2
40329,55700000065085439,0.0,58.41741943359375,15.623207092285156,323.0,0.0,1647932093,9031005920505661,otraf-vehiclepositions-2022-03-22T07-54-55Z.pb,9011005021300000,1,13,700,B2
40331,55700000064403167,0.0,58.417240142822266,15.623467445373535,321.0,0.0,1647932095,9031005920505515,otraf-vehiclepositions-2022-03-22T07-54-55Z.pb,9011005020500000,1,5,700,B3
40332,,,58.417198181152344,15.623886108398438,324.0,0.0,1647932093,9031005920505737,otraf-vehiclepositions-2022-03-22T07-54-55Z.pb,-1,-1,-1,-1,A4
40333,55700000063130514,0.0,58.417205810546875,15.623343467712402,0.0,0.0,1647932094,9031005917108316,otraf-vehiclepositions-2022-03-22T07-54-55Z.pb,9011005062000000,1,620,700,C2
40335,55700000064969784,0.0,58.41685104370117,15.624626159667969,310.0,0.0,1647932093,9031005920505682,otraf-vehiclepositions-2022-03-22T07-54-55Z.pb,9011005020400000,1,4,700,A6
40336,,,58.417938232421875,15.621607780456543,0.0,0.0,1647932094,9031005918308614,otraf-vehiclepositions-2022-03-22T07-54-55Z.pb,-1,-1,-1,-1,
40337,,,58.41691970825195,15.62405014038086,322.0,0.0,1647932093,9031005920505740,otraf-vehiclepositions-2022-03-22T07-54-55Z.pb,-1,-1,-1,-1,B5
40338,,,58.41701889038086,15.623678207397461,323.0,0.0,1647932093,9031005917108852,otraf-vehiclepositions-2022-03-22T07-54-55Z.pb,-1,-1,-1,-1,C3
40339,55700000065090090,0.0,58.41677474975586,15.624452590942383,318.0,0.0,1647932093,9031005920505697,otraf-vehiclepositions-2022-03-22T07-54-55Z.pb,9011005021200000,1,12,700,B6
40342,55700000063309820,0.0,58.41761016845703,15.622967720031738,325.0,0.0,1647932094,9031005920505744,otraf-vehiclepositions-2022-03-22T07-54-56Z.pb,9011005021000000,0,10,700,B1
40343,55700000063307341,0.0,58.417724609375,15.62300968170166,322.0,0.0,1647932094,9031005920505742,otraf-vehiclepositions-2022-03-22T07-54-56Z.pb,9011005021000000,1,10,700,A1
40345,55700000063308505,0.0,58.41777420043945,15.622278213500977,276.0,0.0,1647932094,9031005920505749,otraf-vehiclepositions-2022-03-22T07-54-56Z.pb,9011005021000000,1,10,700,E2
40346,55700000065085439,0.0,58.41741943359375,15.623207092285156,323.0,0.0,1647932094,9031005920505661,otraf-vehiclepositions-2022-03-22T07-54-56Z.pb,9011005021300000,1,13,700,B2
40347,55700000064428233,0.0,58.4174919128418,15.623348236083984,321.0,0.0,1647932095,9031005920505507,otraf-vehiclepositions-2022-03-22T07-54-56Z.pb,9011005020100000,1,1,700,A2
40348,55700000064403167,0.0,58.417240142822266,15.623467445373535,321.0,0.0,1647932096,9031005920505515,otraf-vehiclepositions-2022-03-22T07-54-56Z.pb,9011005020500000,1,5,700,B3
40349,,,58.417198181152344,15.62388801574707,324.0,0.0,1647932094,9031005920505737,otraf-vehiclepositions-2022-03-22T07-54-56Z.pb,-1,-1,-1,-1,A4
40350,55700000063130514,0.0,58.417205810546875,15.623343467712402,0.0,0.0,1647932096,9031005917108316,otraf-vehiclepositions-2022-03-22T07-54-56Z.pb,9011005062000000,1,620,700,C2
40352,55700000064969784,0.0,58.41685104370117,15.624626159667969,310.0,0.0,1647932094,9031005920505682,otraf-vehiclepositions-2022-03-22T07-54-56Z.pb,9011005020400000,1,4,700,A6
40353,,,58.417938232421875,15.621607780456543,0.0,0.0,1647932096,9031005918308614,otraf-vehiclepositions-2022-03-22T07-54-56Z.pb,-1,-1,-1,-1,
40354,,,58.41691970825195,15.62405014038086,322.0,0.0,1647932095,9031005920505740,otraf-vehiclepositions-2022-03-22T07-54-56Z.pb,-1,-1,-1,-1,B5
40355,,,58.41701889038086,15.623678207397461,323.0,0.0,1647932094,9031005917108852,otraf-vehiclepositions-2022-03-22T07-54-56Z.pb,-1,-1,-1,-1,C3
40356,55700000065090090,0.0,58.41677474975586,15.624452590942383,318.0,0.0,1647932094,9031005920505697,otraf-vehiclepositions-2022-03-22T07-54-56Z.pb,9011005021200000,1,12,700,B6
40359,55700000063309820,0.0,58.41761016845703,15.622967720031738,325.0,0.0,1647932094,9031005920505744,otraf-vehiclepositions-2022-03-22T07-54-57Z.pb,9011005021000000,0,10,700,B1
40360,55700000063307341,0.0,58.417724609375,15.62300968170166,322.0,0.0,1647932094,9031005920505742,otraf-vehiclepositions-2022-03-22T07-54-57Z.pb,9011005021000000,1,10,700,A1
40362,55700000063308505,0.0,58.41777420043945,15.622278213500977,276.0,0.0,1647932094,9031005920505749,otraf-vehiclepositions-2022-03-22T07-54-57Z.pb,9011005021000000,1,10,700,E2
40363,55700000065085439,0.0,58.41741943359375,15.623207092285156,323.0,0.0,1647932094,9031005920505661,otraf-vehiclepositions-2022-03-22T07-54-57Z.pb,9011005021300000,1,13,700,B2
40364,55700000064428233,0.0,58.4174919128418,15.623348236083984,321.0,0.0,1647932095,9031005920505507,otraf-vehiclepositions-2022-03-22T07-54-57Z.pb,9011005020100000,1,1,700,A2
40365,55700000064403167,0.0,58.417240142822266,15.623467445373535,321.0,0.0,1647932096,9031005920505515,otraf-vehiclepositions-2022-03-22T07-54-57Z.pb,9011005020500000,1,5,700,B3
40366,,,58.417198181152344,15.62388801574707,324.0,0.0,1647932094,9031005920505737,otraf-vehiclepositions-2022-03-22T07-54-57Z.pb,-1,-1,-1,-1,A4
40367,55700000063130514,0.0,58.417205810546875,15.623343467712402,0.0,0.0,1647932096,9031005917108316,otraf-vehiclepositions-2022-03-22T07-54-57Z.pb,9011005062000000,1,620,700,C2
40369,55700000064969784,0.0,58.41685104370117,15.624626159667969,310.0,0.0,1647932094,9031005920505682,otraf-vehiclepositions-2022-03-22T07-54-57Z.pb,9011005020400000,1,4,700,A6
40370,,,58.417938232421875,15.621607780456543,0.0,0.0,1647932096,9031005918308614,otraf-vehiclepositions-2022-03-22T07-54-57Z.pb,-1,-1,-1,-1,
40371,,,58.41691970825195,15.62405014038086,322.0,0.0,1647932095,9031005920505740,otraf-vehiclepositions-2022-03-22T07-54-57Z.pb,-1,-1,-1,-1,B5
40372,,,58.41701889038086,15.623678207397461,323.0,0.0,1647932094,9031005917108852,otraf-vehiclepositions-2022-03-22T07-54-57Z.pb,-1,-1,-1,-1,C3
40373,55700000065090090,0.0,58.41677474975586,15.624452590942383,318.0,0.0,1647932094,9031005920505697,otraf-vehiclepositions-2022-03-22T07-54-57Z.pb,9011005021200000,1,12,700,B6
40376,55700000063309820,0.0,58.41761016845703,15.622967720031738,325.0,0.0,1647932096,9031005920505744,otraf-vehiclepositions-2022-03-22T07-54-58Z.pb,9011005021000000,0,10,700,B1
40377,55700000063307341,0.0,58.417724609375,15.62300968170166,322.0,0.0,1647932097,9031005920505742,otraf-vehiclepositions-2022-03-22T07-54-58Z.pb,9011005021000000,1,10,700,A1
40379,55700000063308505,0.0,58.41777420043945,15.622278213500977,276.0,0.0,1647932096,9031005920505749,otraf-vehiclepositions-2022-03-22T07-54-58Z.pb,9011005021000000,1,10,700,E2
40381,55700000064428233,0.0,58.4174919128418,15.623361587524414,321.0,0.0,1647932097,9031005920505507,otraf-vehiclepositions-2022-03-22T07-54-58Z.pb,9011005020100000,1,1,700,A2
40382,55700000064403167,0.0,58.417240142822266,15.623465538024902,321.0,0.0,1647932098,9031005920505515,otraf-vehiclepositions-2022-03-22T07-54-58Z.pb,9011005020500000,1,5,700,B3
40383,,,58.41720199584961,15.623892784118652,324.0,0.0,1647932097,9031005920505737,otraf-vehiclepositions-2022-03-22T07-54-58Z.pb,-1,-1,-1,-1,A4
40384,55700000063130514,0.0,58.417205810546875,15.623343467712402,0.0,0.0,1647932098,9031005917108316,otraf-vehiclepositions-2022-03-22T07-54-58Z.pb,9011005062000000,1,620,700,C2
40386,55700000064969784,0.0,58.41685104370117,15.624626159667969,310.0,0.0,1647932096,9031005920505682,otraf-vehiclepositions-2022-03-22T07-54-58Z.pb,9011005020400000,1,4,700,A6
40388,,,58.41691970825195,15.62405014038086,322.0,0.0,1647932097,9031005920505740,otraf-vehiclepositions-2022-03-22T07-54-58Z.pb,-1,-1,-1,-1,B5
40389,,,58.41701889038086,15.623678207397461,323.0,0.0,1647932096,9031005917108852,otraf-vehiclepositions-2022-03-22T07-54-58Z.pb,-1,-1,-1,-1,C3
40390,55700000065090090,0.0,58.41677474975586,15.624452590942383,318.0,0.0,1647932096,9031005920505697,otraf-vehiclepositions-2022-03-22T07-54-58Z.pb,9011005021200000,1,12,700,B6
40393,55700000063309820,0.0,58.41761016845703,15.622967720031738,325.0,0.0,1647932098,9031005920505744,otraf-vehiclepositions-2022-03-22T07-54-59Z.pb,9011005021000000,0,10,700,B1
40394,55700000063307341,0.0,58.417724609375,15.62300968170166,322.0,0.0,1647932098,9031005920505742,otraf-vehiclepositions-2022-03-22T07-54-59Z.pb,9011005021000000,1,10,700,A1
40396,55700000063308505,0.0,58.41777420043945,15.622278213500977,276.0,0.0,1647932097,9031005920505749,otraf-vehiclepositions-2022-03-22T07-54-59Z.pb,9011005021000000,1,10,700,E2
40398,55700000064428233,0.0,58.41749572753906,15.623369216918945,321.0,0.0,1647932098,9031005920505507,otraf-vehiclepositions-2022-03-22T07-54-59Z.pb,9011005020100000,1,1,700,A2
40399,55700000064403167,0.0,58.417240142822266,15.623465538024902,321.0,0.0,1647932099,9031005920505515,otraf-vehiclepositions-2022-03-22T07-54-59Z.pb,9011005020500000,1,5,700,B3
40400,,,58.417198181152344,15.623891830444336,324.0,0.0,1647932098,9031005920505737,otraf-vehiclepositions-2022-03-22T07-54-59Z.pb,-1,-1,-1,-1,A4
40401,55700000063130514,0.0,58.417205810546875,15.623343467712402,0.0,0.0,1647932099,9031005917108316,otraf-vehiclepositions-2022-03-22T07-54-59Z.pb,9011005062000000,1,620,700,C2
40403,55700000064969784,0.0,58.41685104370117,15.624626159667969,310.0,0.0,1647932098,9031005920505682,otraf-vehiclepositions-2022-03-22T07-54-59Z.pb,9011005020400000,1,4,700,A6
40405,,,58.41691970825195,15.62405014038086,322.0,0.0,1647932098,9031005920505740,otraf-vehiclepositions-2022-03-22T07-54-59Z.pb,-1,-1,-1,-1,B5
40406,,,58.41701889038086,15.623678207397461,323.0,0.0,1647932098,9031005917108852,otraf-vehiclepositions-2022-03-22T07-54-59Z.pb,-1,-1,-1,-1,C3
40407,55700000065090090,0.0,58.41677474975586,15.624452590942383,318.0,0.0,1647932097,9031005920505697,otraf-vehiclepositions-2022-03-22T07-54-59Z.pb,9011005021200000,1,12,700,B6
40410,55700000063309820,0.0,58.41761016845703,15.622967720031738,325.0,0.0,1647932098,9031005920505744,otraf-vehiclepositions-2022-03-22T07-55-00Z.pb,9011005021000000,0,10,700,B1
40411,55700000063307341,0.0,58.417724609375,15.62300968170166,322.0,0.0,1647932098,9031005920505742,otraf-vehiclepositions-2022-03-22T07-55-00Z.pb,9011005021000000,1,10,700,A1
40413,55700000063308505,0.0,58.41777420043945,15.622278213500977,276.0,0.0,1647932097,9031005920505749,otraf-vehiclepositions-2022-03-22T07-55-00Z.pb,9011005021000000,1,10,700,E2
40415,55700000064428233,0.0,58.41749572753906,15.623369216918945,321.0,0.0,1647932098,9031005920505507,otraf-vehiclepositions-2022-03-22T07-55-00Z.pb,9011005020100000,1,1,700,A2
40416,55700000064403167,0.0,58.417240142822266,15.623465538024902,321.0,0.0,1647932099,9031005920505515,otraf-vehiclepositions-2022-03-22T07-55-00Z.pb,9011005020500000,1,5,700,B3
40417,,,58.417198181152344,15.623891830444336,324.0,0.0,1647932098,9031005920505737,otraf-vehiclepositions-2022-03-22T07-55-00Z.pb,-1,-1,-1,-1,A4
40418,55700000063130514,0.0,58.417205810546875,15.623343467712402,0.0,0.0,1647932099,9031005917108316,otraf-vehiclepositions-2022-03-22T07-55-00Z.pb,9011005062000000,1,620,700,C2
40420,55700000064969784,0.0,58.41685104370117,15.624626159667969,310.0,0.0,1647932098,9031005920505682,otraf-vehiclepositions-2022-03-22T07-55-00Z.pb,9011005020400000,1,4,700,A6
40422,,,58.41691970825195,15.62405014038086,322.0,0.0,1647932098,9031005920505740,otraf-vehiclepositions-2022-03-22T07-55-00Z.pb,-1,-1,-1,-1,B5
40423,,,58.41701889038086,15.623678207397461,323.0,0.0,1647932098,9031005917108852,otraf-vehiclepositions-2022-03-22T07-55-00Z.pb,-1,-1,-1,-1,C3
40424,55700000065090090,0.0,58.41677474975586,15.624452590942383,318.0,0.0,1647932097,9031005920505697,otraf-vehiclepositions-2022-03-22T07-55-00Z.pb,9011005021200000,1,12,700,B6
40427,55700000063309820,0.0,58.41761016845703,15.622967720031738,325.0,0.0,1647932099,9031005920505744,otraf-vehiclepositions-2022-03-22T07-55-01Z.pb,9011005021000000,0,10,700,B1
40428,55700000063307341,0.0,58.417724609375,15.62300968170166,322.0,0.0,1647932099,9031005920505742,otraf-vehiclepositions-2022-03-22T07-55-01Z.pb,9011005021000000,1,10,700,A1
40429,55700000063285842,0.0,58.41701126098633,15.624245643615723,315.0,0.0,1647932099,9031005920505648,otraf-vehiclepositions-2022-03-22T07-55-01Z.pb,9011005021400000,0,14,700,A5
40430,55700000063308505,0.0,58.41777420043945,15.622278213500977,276.0,0.0,1647932098,9031005920505749,otraf-vehiclepositions-2022-03-22T07-55-01Z.pb,9011005021000000,1,10,700,E2
40432,55700000064428233,0.0,58.41749572753906,15.623373031616211,321.0,0.0,1647932099,9031005920505507,otraf-vehiclepositions-2022-03-22T07-55-01Z.pb,9011005020100000,1,1,700,A2
40433,55700000064403167,0.0,58.417240142822266,15.623465538024902,321.0,0.0,1647932100,9031005920505515,otraf-vehiclepositions-2022-03-22T07-55-01Z.pb,9011005020500000,1,5,700,B3
